date	power_output	irradiance	temp	pressure	humidity	wind_speed	wind_deg	rain_1h	clouds_all
2018-04-13 01:00:00	0.0	0.0	22.63	1020	64	5	80	0.0	1
2018-04-13 02:00:00	0.0	0.0	21.38	1021	73	4	100	0.0	20
2018-04-13 03:00:00	0.0	0.0	21.21	1021	77	3	110	0.0	1
2018-04-13 04:00:00	0.0	0.0	20.51	1021	82	3	130	0.0	1
2018-04-13 05:00:00	0.0	0.0	19.73	1021	82	2	110	0.0	1
2018-04-13 06:00:00	0.0	0.0	19.17	1021	88	2	120	0.0	1
2018-04-13 07:00:00	1.2355	0.58	18.59	1021	88	2	100	0.0	1
2018-04-13 08:00:00	4.033	129.28	18.46	1020	93	2	120	0.0	1
2018-04-13 09:00:00	6.0813	377.03	18.3	1020	93	2	120	0.0	1
2018-04-13 10:00:00	8.3185	633.32	18.16	1020	93	1	110	0.0	1
2018-04-13 11:00:00	2.5232	765.95	17.88	1020	93	2	120	0.0	1
2018-04-13 12:00:00	3.734	257.69	18.16	1021	93	1	130	0.0	1
2018-04-13 13:00:00	9.0059	273.8	18.44	1021	88	1	120	0.0	1
2018-04-13 14:00:00	8.9612	1180.38	21.44	1022	73	3	130	0.0	1
2018-04-13 15:00:00	8.9101	1071.42	23.76	1022	57	7	140	0.0	1
2018-04-13 16:00:00	6.6036	729.56	25.37	1022	47	5	130	0.0	1
2018-04-13 17:00:00	3.3806	655.91	26.0	1022	47	4	140	0.0	40
2018-04-13 18:00:00	0.8862	375.3	26.85	1021	47	3	140	0.0	75
2018-04-13 20:00:00	0.0	0.0	27.57	1020	42	3	100	0.0	40
2018-04-13 21:00:00	0.0	0.0	28.15	1020	44	5	120	0.0	20
2018-04-13 22:00:00	0.0	0.0	27.86	1019	42	3	0	0.0	40
2018-04-13 23:00:00	0.0	0.0	26.5	1019	54	6	100	0.0	1
2018-04-14 01:00:00	0.0	0.0	23.0	1019	56	5	110	0.0	1
2018-04-14 02:00:00	0.0	0.0	22.13	1020	64	3	110	0.0	1
2018-04-14 03:00:00	0.0	0.0	21.51	1020	68	3	100	0.0	1
2018-04-14 04:00:00	0.0	0.0	20.44	1021	77	2	100	0.0	1
2018-04-14 05:00:00	0.0	0.0	19.73	1020	82	2	100	0.0	1
2018-04-14 06:00:00	0.0	0.0	20.03	1020	82	2	100	0.0	1
2018-04-14 07:00:00	0.9289	1.73	19.44	1019	88	2	100	0.0	1
2018-04-14 08:00:00	2.0718	126.54	19.0	1019	88	1	100	0.0	1
2018-04-14 09:00:00	5.0725	193.27	18.67	1018	93	1	110	0.0	1
2018-04-14 10:00:00	5.4028	458.21	18.66	1019	93	2	115	0.0	1
2018-04-14 11:00:00	4.5137	258.41	18.51	1019	100	2	124	0.0	1
2018-04-14 12:00:00	7.8161	476.04	18.6	1019	100	2	120	0.0	40
2018-04-14 12:00:00	7.8161	476.04	18.6	1019	100	2	120	0.0	40
2018-04-14 13:00:00	9.0012	1066.52	20.32	1019	100	1	120	0.0	1
2018-04-14 14:00:00	4.4675	1163.73	22.0	1020	88	4	230	0.9	75
2018-04-14 15:00:00	5.2015	377.89	23.72	1020	94	3	143	0.0	75
2018-04-14 16:00:00	6.0936	476.04	26.13	1020	61	4	160	0.0	90
2018-04-14 17:00:00	1.2484	641.21	27.37	1019	69	4	140	0.0	75
2018-04-14 18:00:00	0.8664	130.79	28.71	1018	51	6	190	0.0	40
2018-04-14 20:00:00	0.0	0.0	30.27	1016	40	6	150	0.0	75
2018-04-14 21:00:00	0.0	0.0	29.62	1015	54	5	100	0.0	75
2018-04-14 22:00:00	0.0	0.0	29.86	1015	54	6	110	0.0	75
2018-04-14 23:00:00	0.0	0.0	29.12	1016	42	3	150	0.0	20
2018-04-15 01:00:00	0.0	0.0	26.42	1016	69	6	120	0.0	1
2018-04-15 02:00:00	0.0	0.0	25.26	1016	78	4	110	0.0	1
2018-04-15 03:00:00	0.0	0.0	24.16	1017	83	3	130	0.0	1
2018-04-15 04:00:00	0.0	0.0	24.0	1017	88	4	130	0.0	1
2018-04-15 05:00:00	0.0	0.0	23.71	1017	83	4	140	0.0	1
2018-04-15 06:00:00	0.0	0.0	23.57	1017	83	5	160	0.0	1
2018-04-15 07:00:00	1.179	2.31	23.43	1016	83	6	160	0.0	1
2018-04-15 08:00:00	2.3879	127.12	23.43	1016	88	3	170	0.0	1
2018-04-15 09:00:00	6.7347	200.62	23.0	1016	94	3	150	0.0	40
2018-04-15 10:00:00	6.1637	552.57	23.0	1016	94	5	160	0.0	75
2018-04-15 11:00:00	6.5608	781.58	23.45	1015	94	4	160	0.0	75
2018-04-15 12:00:00	5.7377	948.19	23.64	1015	94	5	170	0.0	75
2018-04-15 13:00:00	6.0354	643.37	23.88	1016	88	4	160	0.0	90
2018-04-15 14:00:00	3.7225	526.85	24.99	1015	78	7	180	0.0	40
2018-04-15 15:00:00	3.2557	338.22	26.75	1015	74	7	180	0.0	20
2018-04-15 16:00:00	2.6876	284.93	28.12	1015	62	7	180	0.0	75
2018-04-15 17:00:00	1.2281	261.73	29.61	1014	58	9	180	0.0	20
2018-04-15 18:00:00	0.1212	92.1	30.24	1014	52	9	170	0.0	20
2018-04-15 20:00:00	0.0	0.0	27.69	1011	69	7	200	3.0	75
2018-04-15 20:00:00	0.0	0.0	27.69	1011	69	7	200	3.0	75
2018-04-15 21:00:00	0.0	0.0	26.76	1011	94	7	180	0.3	40
2018-04-15 22:00:00	0.0	0.0	26.24	1011	78	6	270	0.3	75
2018-04-15 22:00:00	0.0	0.0	26.24	1011	78	6	270	0.3	75
2018-04-15 23:00:00	0.0	0.0	23.3	1011	94	7	220	0.9	75
2018-04-15 23:00:00	0.0	0.0	23.3	1011	94	7	220	0.9	75
2018-04-16 01:00:00	0.0	0.0	21.4	1013	88	6	270	0.3	90
2018-04-16 01:00:00	0.0	0.0	21.4	1013	88	6	270	0.3	90
2018-04-16 02:00:00	0.0	0.0	19.92	1015	88	7	260	0.3	90
2018-04-16 02:00:00	0.0	0.0	19.92	1015	88	7	260	0.3	90
2018-04-16 03:00:00	0.0	0.0	17.99	1015	88	6	260	0.0	75
2018-04-16 04:00:00	0.0	0.0	17.5	1015	82	6	260	0.0	20
2018-04-16 05:00:00	0.0	0.0	17.58	1016	77	5	260	0.0	1
2018-04-16 06:00:00	0.0	0.0	17.01	1016	82	4	250	0.0	1
2018-04-16 07:00:00	1.4292	0.86	16.73	1016	77	4	240	0.0	20
2018-04-16 08:00:00	4.8437	164.3	16.43	1015	77	3	250	0.0	90
2018-04-16 09:00:00	7.5281	443.04	17.14	1015	72	4	240	0.0	90
2018-04-16 10:00:00	8.9712	680.41	17.01	1016	77	4	280	0.0	75
2018-04-16 11:00:00	8.9656	892.42	16.14	1016	72	4	270	0.0	1
2018-04-16 12:00:00	8.9741	1040.72	15.74	1017	63	8	310	0.0	75
2018-04-16 13:00:00	8.9778	1111.09	15.86	1018	77	7	330	0.0	90
2018-04-16 14:00:00	8.988	1109.68	15.58	1019	59	6	310	0.0	40
2018-04-16 15:00:00	8.9289	1036.97	15.13	1020	41	10	320	0.0	75
2018-04-16 16:00:00	6.7809	887.23	16.44	1020	41	6	300	0.0	1
2018-04-16 17:00:00	3.9766	657.1	16.79	1019	34	8	290	0.0	5
2018-04-16 18:00:00	0.9819	389.71	18.13	1019	34	9	290	0.0	1
2018-04-16 20:00:00	0.0	0.0	21.01	1018	37	6	280	0.0	40
2018-04-16 21:00:00	0.0	0.0	21.27	1016	27	5	270	0.0	5
2018-04-16 22:00:00	0.0	0.0	21.86	1016	35	7	270	0.0	1
2018-04-16 23:00:00	0.0	0.0	20.75	1016	40	5	280	0.0	1
2018-04-17 01:00:00	0.0	0.0	17.49	1018	48	2	280	0.0	5
2018-04-17 02:00:00	0.0	0.0	16.63	1018	59	6	270	0.0	1
2018-04-17 03:00:00	0.0	0.0	15.85	1019	63	4	270	0.0	1
2018-04-17 04:00:00	0.0	0.0	14.71	1019	67	4	260	0.0	1
2018-04-17 05:00:00	0.0	0.0	14.58	1020	72	4	260	0.0	1
2018-04-17 06:00:00	0.0	0.0	13.99	1020	72	3	260	0.0	1
2018-04-17 07:00:00	1.5489	1.15	13.29	1020	77	3	260	0.0	1
2018-04-17 08:00:00	4.704	165.45	12.72	1020	82	3	280	0.0	1
2018-04-17 09:00:00	7.3986	425.45	12.73	1019	82	1	290	0.0	1
2018-04-17 10:00:00	8.9936	675.15	12.29	1019	87	2	310	0.0	1
2018-04-17 11:00:00	8.9946	877.28	11.65	1020	93	2	280	0.0	5
2018-04-17 12:00:00	8.9976	1019.97	11.48	1020	58	3	350	0.0	1
2018-04-17 13:00:00	9.0059	1085.4	13.28	1021	54	4	360	0.0	1
2018-04-17 14:00:00	9.0088	1092.17	15.24	1021	44	6	360	0.0	1
2018-04-17 15:00:00	8.479	1013.05	17.13	1022	39	5	10	0.0	1
2018-04-17 16:00:00	6.4406	860.56	18.88	1022	34	3	360	0.0	1
2018-04-17 17:00:00	3.7719	633.42	20.15	1022	34	3	360	0.0	1
2018-04-17 18:00:00	0.937	357.57	21.62	1021	30	4	310	0.0	1
2018-04-17 20:00:00	0.0	0.0	23.84	1020	25	2	360	0.0	1
2018-04-17 21:00:00	0.0	0.0	24.49	1019	26	1	344	0.0	1
2018-04-17 22:00:00	0.0	0.0	25.11	1018	26	2	280	0.0	1
2018-04-17 23:00:00	0.0	0.0	25.71	1018	27	2	290	0.0	1
2018-04-18 01:00:00	0.0	0.0	21.73	1018	63	1	278	0.0	5
2018-04-18 02:00:00	0.0	0.0	19.69	1018	35	2	240	0.0	1
2018-04-18 03:00:00	0.0	0.0	18.54	1019	40	2	291	0.0	1
2018-04-18 04:00:00	0.0	0.0	17.66	1019	42	2	291	0.0	1
2018-04-18 05:00:00	0.0	0.0	16.83	1019	52	1	220	0.0	1
2018-04-18 06:00:00	0.0	0.0	16.0	1019	63	2	270	0.0	1
2018-04-18 07:00:00	1.435	2.59	15.14	1019	59	1	227	0.0	1
2018-04-18 08:00:00	4.3258	150.03	14.88	1018	72	1	216	0.0	1
2018-04-18 09:00:00	6.8014	396.49	13.58	1018	77	1	216	0.0	1
2018-04-18 10:00:00	8.5286	645.1	13.01	1018	100	1	216	0.0	1
2018-04-18 11:00:00	9.0078	853.18	12.03	1019	100	1	179	0.0	1
2018-04-18 12:00:00	8.8053	984.51	11.62	1020	100	1	179	0.0	1
2018-04-18 13:00:00	8.9851	1069.54	13.62	1020	87	1	179	0.0	1
2018-04-18 14:00:00	9.0071	1049.69	18.0	1020	72	1	198	0.0	1
2018-04-18 15:00:00	7.9113	981.05	21.99	1021	46	1	198	0.0	1
2018-04-18 16:00:00	5.9714	844.28	24.29	1021	38	2	210	0.0	1
2018-04-18 17:00:00	3.4939	609.5	26.49	1021	28	2	280	0.0	1
2018-04-18 18:00:00	0.9223	344.17	27.75	1020	26	1	200	0.0	1
2018-04-18 20:00:00	0.0	0.0	29.7	1019	20	2	290	0.0	1
2018-04-18 21:00:00	0.0	0.0	30.14	1019	20	3	200	0.0	1
2018-04-18 22:00:00	0.0	0.0	29.85	1018	18	2	190	0.0	1
2018-04-18 23:00:00	0.0	0.0	30.41	1018	18	3	220	0.0	1
2018-04-19 01:00:00	0.0	0.0	25.11	1018	31	4	130	0.0	1
2018-04-19 02:00:00	0.0	0.0	23.43	1019	38	2	120	0.0	1
2018-04-19 03:00:00	0.0	0.0	22.13	1019	38	1	320	0.0	1
2018-04-19 04:00:00	0.0	0.0	20.98	1020	46	1	200	0.0	1
2018-04-19 05:00:00	0.0	0.0	20.0	1020	49	3	180	0.0	1
2018-04-19 06:00:00	0.0	0.0	19.43	1019	52	3	180	0.0	1
2018-04-19 07:00:00	1.4932	3.6	19.49	1019	64	3	190	0.0	1
2018-04-19 08:00:00	4.3087	159.11	18.83	1018	72	4	190	0.0	1
2018-04-19 09:00:00	6.8214	411.19	18.17	1018	77	2	230	0.0	1
2018-04-19 10:00:00	8.6451	656.48	16.71	1018	77	3	240	0.0	1
2018-04-19 11:00:00	9.0105	848.75	16.57	1018	77	2	230	0.0	1
2018-04-19 12:00:00	9.0105	991.43	16.86	1019	77	2	220	0.0	1
2018-04-19 13:00:00	9.0125	1062.12	17.51	1020	77	2	230	0.0	1
2018-04-19 14:00:00	8.8359	1062.05	20.49	1020	56	3	280	0.0	1
2018-04-19 15:00:00	8.1893	788.21	23.42	1020	44	4	230	0.0	1
2018-04-19 16:00:00	6.1426	851.34	25.27	1020	47	5	250	0.0	1
2018-04-19 17:00:00	3.2682	643.37	27.15	1020	47	5	260	0.0	1
2018-04-19 18:00:00	0.8578	351.09	27.99	1019	45	3	290	0.0	1
2018-04-19 20:00:00	0.0	0.0	29.12	1018	42	7	270	0.0	1
2018-04-19 21:00:00	0.0	0.0	29.86	1018	38	6	250	0.0	1
2018-04-19 22:00:00	0.0	0.0	29.28	1018	45	5	250	0.0	20
2018-04-19 23:00:00	0.0	0.0	28.88	1018	48	7	300	0.0	1
2018-04-20 01:00:00	0.0	0.0	24.85	1018	54	5	290	0.0	1
2018-04-20 02:00:00	0.0	0.0	22.98	1018	64	4	270	0.0	1
2018-04-20 03:00:00	0.0	0.0	21.98	1019	69	4	270	0.0	1
2018-04-20 04:00:00	0.0	0.0	21.42	1019	69	3	270	0.0	1
2018-04-20 05:00:00	0.0	0.0	19.83	1019	73	3	280	0.0	1
2018-04-20 06:00:00	0.0	0.0	19.16	1019	77	3	310	0.0	1
2018-04-20 07:00:00	0.8258	3.68	18.58	1018	85	3	300	0.0	1
2018-04-20 08:00:00	3.1158	95.12	17.99	1018	93	2	290	0.0	1
2018-04-20 09:00:00	6.5034	219.64	17.7	1018	93	2	300	0.0	1
2018-04-20 10:00:00	8.3307	628.34	17.72	1018	100	1	320	0.0	1
2018-04-20 11:00:00	7.0337	845.72	17.12	1019	100	2	320	0.0	75
2018-04-20 12:00:00	9.021	516.68	17.36	1020	88	3	330	0.0	75
2018-04-20 12:00:00	9.021	516.68	17.36	1020	88	3	330	0.0	75
2018-04-20 13:00:00	8.543	1059.17	19.08	1020	83	2	360	0.0	75
2018-04-20 13:00:00	8.543	1059.17	19.08	1020	83	2	360	0.0	75
2018-04-20 14:00:00	9.0017	991.08	20.99	1021	83	2	10	0.0	90
2018-04-20 15:00:00	6.6378	1208.91	22.86	1021	69	4	20	0.0	40
2018-04-20 16:00:00	4.3732	677.09	24.5	1021	61	3	60	0.0	1
2018-04-20 17:00:00	2.4113	375.73	26.0	1021	65	4	20	0.0	90
2018-04-20 18:00:00	0.6094	220.8	27.24	1020	51	1	0	0.0	1
2018-04-20 20:00:00	0.0	0.0	27.55	1020	58	7	10	0.0	20
2018-04-20 21:00:00	0.0	0.0	27.26	1020	65	7	10	0.0	90
2018-04-20 22:00:00	0.0	0.0	27.01	1019	57	7	360	0.0	20
2018-04-20 23:00:00	0.0	0.0	25.87	1020	61	7	10	0.0	40
2018-04-21 01:00:00	0.0	0.0	22.02	1020	78	6	20	0.0	90
2018-04-21 02:00:00	0.0	0.0	21.01	1021	83	6	10	0.0	75
2018-04-21 03:00:00	0.0	0.0	20.13	1022	83	3	30	0.0	90
2018-04-21 04:00:00	0.0	0.0	19.7	1022	77	4	360	0.0	90
2018-04-21 05:00:00	0.0	0.0	19.86	1022	82	4	10	0.0	90
2018-04-21 06:00:00	0.0	0.0	19.15	1021	82	3	20	0.0	75
2018-04-21 07:00:00	0.7443	4.22	18.97	1021	93	2	330	0.0	90
2018-04-21 08:00:00	1.5325	92.24	19.15	1020	88	3	10	0.0	90
2018-04-21 09:00:00	4.1202	148.74	19.67	1020	88	2	10	0.0	20
2018-04-21 10:00:00	3.8403	324.93	19.76	1021	100	2	360	0.0	90
2018-04-21 11:00:00	6.4785	496.58	20.21	1021	83	5	80	0.0	75
2018-04-21 12:00:00	4.4404	1185.13	20.49	1021	83	5	100	0.0	90
2018-04-21 13:00:00	7.48	423.29	21.6	1021	83	5	100	0.0	75
2018-04-21 14:00:00	6.6116	903.23	22.99	1021	83	7	100	0.3	90
2018-04-21 15:00:00	1.6011	697.42	24.24	1022	69	7	80	0.0	75
2018-04-21 16:00:00	2.4538	200.04	26.56	1022	57	7	90	0.0	20
2018-04-21 17:00:00	0.6236	328.6	26.86	1022	65	8	80	0.0	75
2018-04-21 18:00:00	0.7759999999999999	83.02	25.72	1022	69	7	80	0.3	75
2018-04-21 18:00:00	0.7759999999999999	83.02	25.72	1022	69	7	80	0.3	75
2018-04-21 20:00:00	0.0	0.0	26.72	1021	61	9	90	0.0	40
2018-04-21 21:00:00	0.0	0.0	26.27	1021	65	10	80	0.0	75
2018-04-21 22:00:00	0.0	0.0	25.86	1020	65	7	90	0.3	75
2018-04-21 22:00:00	0.0	0.0	25.86	1020	65	7	90	0.3	75
2018-04-21 23:00:00	0.0	0.0	25.14	1020	65	8	90	3.0	75
2018-04-22 01:00:00	0.0	0.0	23.43	1021	78	5	80	0.0	90
2018-04-22 02:00:00	0.0	0.0	23.01	1021	78	6	90	0.0	40
2018-04-22 03:00:00	0.0	0.0	22.29	1022	78	6	110	0.0	40
2018-04-22 04:00:00	0.0	0.0	22.28	1022	78	4	110	0.3	90
2018-04-22 05:00:00	0.0	0.0	22.15	1022	83	5	90	0.0	90
2018-04-22 06:00:00	0.0	0.0	21.72	1021	94	3	100	0.0	90
2018-04-22 07:00:00	0.8285	2.16	21.87	1021	83	5	80	0.0	75
2018-04-22 08:00:00	0.8627	72.35	21.73	1020	88	3	80	0.0	90
2018-04-22 09:00:00	0.5870000000000001	105.93	21.57	1020	83	4	80	0.0	90
2018-04-22 10:00:00	0.8632	102.04	21.86	1020	83	2	80	0.0	90
2018-04-22 11:00:00	0.7916	189.96	21.71	1020	78	4	60	0.0	90
2018-04-22 12:00:00	3.1641	158.54	21.57	1021	83	7	140	3.0	90
2018-04-22 12:00:00	3.1641	158.54	21.57	1021	83	7	140	3.0	90
2018-04-22 13:00:00	3.5362	745.84	22.39	1021	88	3	120	0.3	90
2018-04-22 13:00:00	3.5362	745.84	22.39	1021	88	3	120	0.3	90
2018-04-22 13:00:00	3.5362	745.84	22.39	1021	88	3	120	0.3	90
2018-04-22 14:00:00	3.2313	983.65	23.0	1022	83	3	70	0.3	90
2018-04-22 15:00:00	4.0765	833.29	23.9	1022	94	3	100	0.9	90
2018-04-22 15:00:00	4.0765	833.29	23.9	1022	94	3	100	0.9	90
2018-04-22 16:00:00	3.0889	897.75	24.53	1022	88	3	100	0.9	90
2018-04-22 16:00:00	3.0889	897.75	24.53	1022	88	3	100	0.9	90
2018-04-22 16:00:00	3.0889	897.75	24.53	1022	88	3	100	0.9	90
2018-04-22 17:00:00	0.4617	643.8	24.3	1021	83	5	100	3.0	90
2018-04-22 17:00:00	0.4617	643.8	24.3	1021	83	5	100	3.0	90
2018-04-22 17:00:00	0.4617	643.8	24.3	1021	83	5	100	3.0	90
2018-04-22 18:00:00	0.3356	126.25	24.9	1020	74	8	90	0.3	75
2018-04-22 20:00:00	0.0	0.0	25.29	1018	69	6	100	3.0	75
2018-04-22 20:00:00	0.0	0.0	25.29	1018	69	6	100	3.0	75
2018-04-22 21:00:00	0.0	0.0	26.29	1018	78	7	130	0.0	40
2018-04-22 22:00:00	0.0	0.0	25.56	1017	69	7	120	0.0	20
2018-04-22 23:00:00	0.0	0.0	24.63	1017	73	6	120	0.0	75
2018-04-23 01:00:00	0.0	0.0	23.63	1018	83	5	110	0.0	75
2018-04-23 02:00:00	0.0	0.0	23.39	1019	88	4	100	0.3	75
2018-04-23 02:00:00	0.0	0.0	23.39	1019	88	4	100	0.3	75
2018-04-23 03:00:00	0.0	0.0	23.0	1019	88	5	120	0.0	40
2018-04-23 04:00:00	0.0	0.0	23.0	1018	88	6	120	0.0	20
2018-04-23 05:00:00	0.0	0.0	22.51	1018	94	3	130	0.0	90
2018-04-23 06:00:00	0.0	0.0	22.35	1018	94	3	120	0.0	40
2018-04-23 07:00:00	1.5674	6.05	22.17	1017	94	2	140	0.0	75
2018-04-23 08:00:00	4.6864	205.7	22.02	1016	94	2	140	0.0	40
2018-04-23 09:00:00	2.3771	422.28	22.01	1016	94	3	150	0.0	75
2018-04-23 10:00:00	5.6356	215.32	22.18	1017	94	3	150	0.0	40
2018-04-23 11:00:00	4.2086	543.06	22.0	1017	100	2	160	0.0	90
2018-04-23 12:00:00	5.0821	373.86	22.38	1017	94	2	140	0.0	40
2018-04-23 13:00:00	8.4021	453.85	23.0	1017	94	4	160	0.3	75
2018-04-23 13:00:00	8.4021	453.85	23.0	1017	94	4	160	0.3	75
2018-04-23 14:00:00	3.5129	732.01	24.5	1017	83	4	190	0.0	75
2018-04-23 15:00:00	3.0811	341.0	25.73	1018	78	4	200	0.0	40
2018-04-23 16:00:00	3.0684	298.66	27.23	1017	65	4	200	0.0	75
2018-04-23 17:00:00	3.1175	435.83	27.87	1017	74	4	170	0.0	90
2018-04-23 18:00:00	0.6263	280.75	27.28	1016	65	5	190	0.3	75
2018-04-23 18:00:00	0.6263	280.75	27.28	1016	65	5	190	0.3	75
2018-04-23 20:00:00	0.0	0.0	26.1	1014	78	2	215	0.0	40
2018-04-23 20:00:00	0.0	0.0	26.1	1014	78	2	215	0.0	40
2018-04-23 21:00:00	0.0	0.0	25.34	1014	65	4	160	0.3	75
2018-04-23 21:00:00	0.0	0.0	25.34	1014	65	4	160	0.3	75
2018-04-23 22:00:00	0.0	0.0	27.02	1015	94	2	0	0.0	75
2018-04-23 23:00:00	0.0	0.0	25.75	1013	83	5	100	0.0	75
2018-04-24 01:00:00	0.0	0.0	24.14	1015	83	5	150	0.0	90
2018-04-24 02:00:00	0.0	0.0	23.46	1015	94	2	190	0.0	75
2018-04-24 03:00:00	0.0	0.0	22.5	1016	88	2	120	3.0	75
2018-04-24 03:00:00	0.0	0.0	22.5	1016	88	2	120	3.0	75
2018-04-24 03:00:00	0.0	0.0	22.5	1016	88	2	120	3.0	75
2018-04-24 04:00:00	0.0	0.0	22.15	1015	94	2	180	0.0	40
2018-04-24 05:00:00	0.0	0.0	22.15	1016	94	1	220	0.0	75
2018-04-24 06:00:00	0.0	0.0	22.01	1015	100	1	190	0.0	75
2018-04-24 07:00:00	1.4582	7.35	22.0	1014	100	3	240	0.0	75
2018-04-24 08:00:00	4.1717	161.85	21.65	1013	94	2	230	0.0	75
2018-04-24 09:00:00	7.0437	451.83	22.0	1014	94	2	250	0.0	90
2018-04-24 10:00:00	8.3395	569.33	22.0	1014	94	3	270	0.0	75
2018-04-24 11:00:00	8.5315	722.06	21.66	1014	94	3	270	0.0	40
2018-04-24 12:00:00	8.9834	1031.64	21.44	1015	100	2	280	0.0	40
2018-04-24 13:00:00	8.9834	1052.97	21.99	1015	88	2	270	0.0	90
2018-04-24 14:00:00	8.991	1077.9	22.88	1016	73	4	290	0.0	20
2018-04-24 15:00:00	8.2115	981.05	23.28	1015	78	4	290	0.0	75
2018-04-24 16:00:00	6.0007	834.69	24.74	1015	61	4	280	0.0	75
2018-04-24 17:00:00	3.6707	611.66	26.53	1015	48	2	260	0.0	40
2018-04-24 18:00:00	0.9966	387.41	27.12	1015	54	4	260	0.0	20
2018-04-24 20:00:00	0.0	0.0	28.75	1012	37	6	250	0.0	20
2018-04-24 21:00:00	0.0	0.0	28.72	1012	37	6	250	0.0	20
2018-04-24 22:00:00	0.0	0.0	28.68	1011	29	5	270	0.0	5
2018-04-24 23:00:00	0.0	0.0	27.72	1012	39	8	280	0.0	20
2018-04-25 01:00:00	0.0	0.0	23.33	1013	53	6	280	0.0	20
2018-04-25 02:00:00	0.0	0.0	21.79	1014	60	6	280	0.0	20
2018-04-25 03:00:00	0.0	0.0	19.2	1015	68	4	280	0.0	20
2018-04-25 04:00:00	0.0	0.0	19.19	1015	68	4	280	0.0	20
2018-04-25 05:00:00	0.0	0.0	18.4	1015	72	3	260	0.0	1
2018-04-25 06:00:00	0.0215	0.0	18.21	1015	77	3	260	0.0	1
2018-04-25 07:00:00	1.4954	9.51	17.67	1015	77	3	250	0.0	1
2018-04-25 08:00:00	4.3686	160.19	17.5	1014	77	3	250	0.0	20
2018-04-25 09:00:00	7.3874	402.39	17.34	1014	82	3	250	0.0	1
2018-04-25 10:00:00	8.9714	227.64	17.01	1014	88	3	290	0.0	1
2018-04-25 11:00:00	3.9358	880.74	16.85	1014	88	2	240	0.0	1
2018-04-25 12:00:00	8.5254	317.58	16.5	1015	100	2	240	0.0	5
2018-04-25 13:00:00	7.447	1049.15	18.24	1015	88	2	260	0.0	5
2018-04-25 14:00:00	7.2753	1179.29	20.01	1015	82	2	210	0.0	20
2018-04-25 15:00:00	4.3708	548.39	22.36	1015	60	4	300	0.0	40
2018-04-25 16:00:00	6.3288	976.3	23.43	1015	60	4	290	0.0	40
2018-04-25 17:00:00	3.5203	633.53	24.51	1015	60	5	300	0.0	90
2018-04-25 18:00:00	1.0071	370.83	25.44	1014	57	6	270	0.0	75
2018-04-25 20:00:00	0.0	0.0	27.37	1012	42	7	270	0.0	40
2018-04-25 21:00:00	0.0	0.0	27.42	1012	34	5	270	0.0	1
2018-04-25 22:00:00	0.0	0.0	27.57	1011	39	6	290	0.0	1
2018-04-25 23:00:00	0.0	0.0	26.87	1011	39	6	290	0.0	1
2018-04-26 01:00:00	0.0	0.0	23.42	1012	50	5	290	0.0	1
2018-04-26 02:00:00	0.0	0.0	22.0	1013	53	4	280	0.0	1
2018-04-26 03:00:00	0.0	0.0	20.7	1014	60	6	280	0.0	1
2018-04-26 04:00:00	0.0	0.0	19.7	1014	64	5	290	0.0	1
2018-04-26 05:00:00	0.0	0.0	18.85	1014	72	4	300	0.0	1
2018-04-26 06:00:00	0.0322	0.0	18.14	1014	77	2	260	0.0	1
2018-04-26 07:00:00	1.6942	12.68	17.44	1013	82	1	220	0.0	1
2018-04-26 08:00:00	4.5879	183.33	16.86	1013	82	2	230	0.0	1
2018-04-26 09:00:00	6.9961	423.44	16.3	1013	88	2	230	0.0	1
2018-04-26 10:00:00	7.108	776.97	16.3	1013	93	2	260	0.0	1
2018-04-26 11:00:00	9.0127	325.14	15.87	1013	88	2	230	0.0	1
2018-04-26 12:00:00	8.0359	1123.3	15.74	1013	93	2	190	0.0	75
2018-04-26 13:00:00	8.9939	978.89	17.37	1014	88	2	230	0.0	20
2018-04-26 14:00:00	9.0022	1290.63	19.28	1014	82	3	230	0.0	1
2018-04-26 15:00:00	7.5877	863.59	22.13	1014	77	3	260	0.0	75
2018-04-26 16:00:00	5.9529	890.11	23.63	1014	60	3	240	0.0	75
2018-04-26 17:00:00	1.5335	612.78	23.85	1014	57	4	270	0.0	20
2018-04-26 18:00:00	0.6739	175.0	26.0	1014	47	3	230	0.0	20
2018-04-26 20:00:00	0.0	0.11	27.01	1012	44	3	0	0.0	40
2018-04-26 21:00:00	0.0	0.0	27.88	1012	42	6	200	0.0	40
2018-04-26 22:00:00	0.0	0.0	27.99	1011	42	3	240	0.0	1
2018-04-26 23:00:00	0.0	0.0	27.62	1011	42	5	280	0.0	75
2018-04-27 01:00:00	0.0	0.0	23.85	1012	47	6	280	0.0	1
2018-04-27 02:00:00	0.0	0.0	22.49	1013	60	6	280	0.0	1
2018-04-27 03:00:00	0.0	0.0	21.85	1013	60	5	270	0.0	1
2018-04-27 04:00:00	0.0	0.0	20.85	1013	68	4	270	0.0	1
2018-04-27 05:00:00	0.0	0.0	20.0	1013	73	3	260	0.0	1
2018-04-27 06:00:00	0.0601	0.0	19.29	1013	77	2	230	0.0	1
2018-04-27 07:00:00	1.5735	14.7	19.15	1012	82	2	250	0.0	1
2018-04-27 08:00:00	4.4143	153.64	18.57	1012	82	3	250	0.0	1
2018-04-27 09:00:00	7.2531	405.42	18.3	1011	88	3	250	0.0	1
